,card_id,session_id,syllabus_name,subject_name,chapter_number,sub_chapter_number,chapter_name,section,card_type,difficulty_level,prior_level,prior_num_attempts,prior_total_time_spent,prior_temporal_ratings,prior_retention_value,prior_exam_preparedness,prior_learning_efficiency,prior_abs_learning_efficiency,prior_attempt_time,attempt_timestamp,attempt_gap_num_days,rating,points_earned,time_spent_sec,next_level
2057,79766,29448,Class-9,Mathematics,5,5,Factorisation (ExD),00 - Default,exercise,50,L0,1,98,H,0.0,0.0,0,0,2023-06-19 22:38:45,2023-09-24 19:48:44,97.0,E,0,52,MAS
2058,79771,29449,Class-9,Mathematics,5,5,Factorisation (ExD),00 - Default,exercise,50,L0,1,106,H,0.0,0.0,0,0,2023-06-17 19:01:30,2023-09-24 19:49:35,99.0,E,0,37,MAS
2059,83635,29450,Class-9,Mathematics,13,4,Pythagoras Theorem (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-24 20:16:07,,E,40,1530,MAS
2060,83634,29451,Class-9,Mathematics,13,4,Pythagoras Theorem (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-24 20:22:12,,E,40,354,MAS
2061,84313,29452,Class-9,Mathematics,19,4,Mean and Median (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-24 20:34:17,,E,40,578,MAS
2062,84314,29453,Class-9,Mathematics,19,4,Mean and Median (ExM),00 - Default,exercise,50,NS,0,0,,0.0,0.0,0,0,,2023-09-24 20:39:17,,E,40,294,MAS
2063,76687,29454,Class-9,Mathematics,4,3,Expansions (ExB),00 - Default,exercise,20,NS,0,0,,0.0,0.0,0,0,,2023-09-24 20:48:25,,E,16,65,MAS
2064,84038,29455,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,question_answer,54,NS,0,0,,0.0,100.0,0,0,,2023-09-24 21:07:39,,H,-13,58,L0
2065,84039,29455,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,question_answer,14,NS,0,0,,0.0,100.0,0,0,,2023-09-24 21:07:56,,E,12,18,L1
2066,84040,29455,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,question_answer,14,NS,0,0,,0.0,100.0,0,0,,2023-09-24 21:09:19,,P,1,83,L0
2067,84041,29455,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,question_answer,24,NS,0,0,,0.0,100.0,0,0,,2023-09-24 21:09:53,,P,5,35,L0
2068,84042,29455,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,question_answer,38,NS,0,0,,0.0,100.0,0,0,,2023-09-24 21:10:30,,A,19,37,L1
2069,83204,29455,Class-9,History,6,1,Age of Guptas (qa),03.2 - Administration - Monarchy,question_answer,50,L1,1,40,E,1.0,100.0,100,100,2023-09-16 20:20:42,2023-09-24 21:11:32,8.0,E,20,62,L2
2070,83205,29455,Class-9,History,6,1,Age of Guptas (qa),03.2 - Administration - Monarchy,question_answer,49,L1,1,43,E,1.0,100.0,100,100,2023-09-16 20:21:24,2023-09-24 21:13:17,8.0,H,-136,106,L0
2071,84038,29455,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,question_answer,54,L0,1,58,H,0.0,100.0,0,0,2023-09-24 21:07:39,2023-09-24 21:15:02,0.0,H,-24,105,L0
2072,82842,29455,Class-9,History,6,1,Age of Guptas (qa),02.4 - Reign - Chandragupta-II Vikramaditya,fib,3,L0,11,133,HEHEHEEEEHE,46.0,100.0,75,64,2023-09-23 16:48:57,2023-09-24 21:15:24,1.0,E,2,23,L1
2073,83218,29455,Class-9,History,6,1,Age of Guptas (qa),03.4 - Administration - Provincial and Local,fib,5,L0,3,46,EHE,55.0,100.0,67,67,2023-09-23 16:40:01,2023-09-24 21:15:43,1.0,E,4,19,L1
2074,83997,29455,Class-9,History,6,1,Age of Guptas (qa),04.1 - The Golden Age - Education,fib,5,L0,3,43,EHE,52.0,100.0,67,67,2023-09-23 16:42:39,2023-09-24 21:15:58,1.0,E,4,15,L1
2075,83208,29455,Class-9,History,6,1,Age of Guptas (qa),03.3 - Administration - CoM,fib,3,L0,4,38,HEHE,55.0,100.0,50,50,2023-09-23 16:45:01,2023-09-24 21:17:17,1.0,E,3,7,L1
2076,83225,29455,Class-9,History,6,1,Age of Guptas (qa),03.4 - Administration - Provincial and Local,fib,3,L0,4,46,HEHE,55.0,100.0,50,50,2023-09-23 16:45:54,2023-09-24 21:17:37,1.0,E,2,20,L1
2077,84048,29455,Class-9,History,6,1,Age of Guptas (qa),05 - Exercises,multi_choice,5,L0,4,32,EHHE,64.0,100.0,50,50,2023-09-23 16:51:18,2023-09-24 21:18:09,1.0,E,4,8,L1
2078,84051,29455,Class-9,History,6,1,Age of Guptas (qa),05 - Exercises,multi_choice,5,L0,4,30,HEHE,70.0,100.0,50,50,2023-09-23 16:52:08,2023-09-24 21:18:17,1.0,E,4,9,L1
2079,83207,29455,Class-9,History,6,1,Age of Guptas (qa),03.3 - Administration - CoM,fib,7,L0,5,110,HEHHE,55.0,100.0,50,40,2023-09-23 16:46:09,2023-09-24 21:25:04,1.0,E,5,27,L1
2080,85448,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 19:59:37,,E,4,4,L1
2081,85449,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 19:59:45,,E,5,9,L1
2082,85450,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 19:59:51,,E,5,6,L1
2083,85451,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,question_answer,43,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:00:15,,E,39,25,L1
2084,85452,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,7,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:00:22,,E,8,8,L1
2085,85453,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:00:36,,P,1,14,L0
2086,85454,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:00:59,,E,4,24,L1
2087,85455,29456,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.1 - Soft and hard water,fib,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:01:07,,E,5,8,L1
2088,85579,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.2 - Temporary and permanent hardness,fib,5,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:02:35,,E,5,7,L1
2089,85580,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.2 - Temporary and permanent hardness,fib,7,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:03:04,,H,-1,29,L0
2090,85581,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.2 - Temporary and permanent hardness,fib,9,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:03:25,,E,8,22,L1
2091,85582,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.2 - Temporary and permanent hardness,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:03:41,,H,-1,16,L0
2092,85585,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:03:48,,E,5,8,L1
2093,85586,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:03:55,,E,5,7,L1
2094,85587,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:04:07,,H,-1,13,L0
2095,85590,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,true_false,5,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:04:13,,E,5,6,L1
2096,85591,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:04:28,,H,0,16,L0
2097,85592,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,chem_compound,2,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:04:40,,H,0,12,L0
2098,85593,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,chem_compound,4,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:04:46,,E,5,5,L1
2099,85594,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,chem_compound,2,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:05:05,,E,1,20,L1
2100,85595,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,chem_compound,4,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:05:13,,E,4,9,L1
2101,85580,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.2 - Temporary and permanent hardness,fib,7,L0,1,29,H,0.0,0.0,0,0,2023-09-25 20:03:04,2023-09-25 20:05:30,0.0,E,0,17,L0
2102,85596,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:05:38,,E,3,8,L1
2103,85582,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.2 - Temporary and permanent hardness,true_false,5,L0,1,16,H,0.0,0.0,0,0,2023-09-25 20:03:41,2023-09-25 20:06:18,0.0,E,0,41,L0
2104,85597,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,fib,7,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:06:48,,H,-1,30,L0
2105,85587,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,true_false,5,L0,1,13,H,0.0,0.0,0,0,2023-09-25 20:04:08,2023-09-25 20:06:56,0.0,H,-1,9,L0
2106,85598,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,fib,10,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:08:27,,H,-3,92,L0
2107,85591,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,fib,3,L0,1,16,H,0.0,0.0,0,0,2023-09-25 20:04:29,2023-09-25 20:08:35,0.0,E,0,9,L0
2108,85592,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,chem_compound,2,L0,1,12,H,0.0,0.0,0,0,2023-09-25 20:04:41,2023-09-25 20:08:42,0.0,E,0,8,L0
2109,85599,29457,Class-9,Chemistry,3,3,Hard-Soft Water (qa),C.4 - Advantages and disadvantages of hard water,fib,3,NS,0,0,,0.0,0.0,0,0,,2023-09-25 20:08:59,,H,0,17,L0
2110,85024,29458,Class-9,Computers,7,1,Conditionals (qa),3.2 - if and only if,question_answer,35,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:15:47,,E,17,74,L1
2111,85025,29458,Class-9,Computers,7,1,Conditionals (qa),3.3 - if-else,question_answer,47,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:18:21,,P,12,43,L0
2112,85026,29458,Class-9,Computers,7,1,Conditionals (qa),3.4 - if-else-if,question_answer,71,NS,0,0,,0.0,100.0,0,0,,2023-09-25 20:19:57,,H,-27,94,L0
2113,85028,29459,Class-9,Computers,7,1,Conditionals (qa),3.5 - nested if,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:34:47,,E,3,14,L1
2114,85029,29459,Class-9,Computers,7,1,Conditionals (qa),3.5 - nested if,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:34:54,,E,5,7,L1
2115,85045,29459,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:35:11,,H,0,18,L0
2116,85046,29459,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:35:23,,E,3,12,L1
2117,85047,29459,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:35:30,,E,5,8,L1
2118,85048,29459,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:35:43,,E,4,13,L1
2119,85308,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:36:09,,H,0,27,L0
2120,85309,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:36:48,,H,0,39,L0
2121,85045,29459,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,fib,3,L0,1,18,H,0.0,100.0,0,0,2023-09-25 21:35:11,2023-09-25 21:48:52,0.0,E,0,44,L0
2122,85310,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:48:58,,E,5,6,L1
2123,85311,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:49:46,,E,4,18,L1
2124,85313,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:49:58,,E,3,13,L1
2125,85308,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,L0,1,27,H,0.0,100.0,0,0,2023-09-25 21:36:09,2023-09-25 21:50:05,0.0,E,0,7,L0
2126,85309,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,L0,1,39,H,0.0,100.0,0,0,2023-09-25 21:36:48,2023-09-25 21:50:12,0.0,E,0,8,L0
2127,85315,29459,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,true_false,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:50:18,,E,5,6,L1
2128,85323,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,10,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:50:55,,H,-3,37,L0
2129,85322,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:52:35,,H,-2,58,L0
2130,85321,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:52:46,,E,4,12,L1
2131,85324,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:53:54,,E,2,68,L1
2132,85323,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,10,L0,1,37,H,0.0,100.0,0,0,2023-09-25 21:50:55,2023-09-25 21:54:09,0.0,E,0,16,L0
2133,85322,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,L0,1,58,H,0.0,100.0,0,0,2023-09-25 21:52:35,2023-09-25 21:54:14,0.0,E,0,5,L0
2134,85325,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:55:00,,H,-2,46,L0
2135,85326,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:55:18,,E,3,18,L1
2136,85327,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:55:32,,E,4,15,L1
2137,85325,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,L0,1,46,H,0.0,100.0,0,0,2023-09-25 21:55:00,2023-09-25 21:55:38,0.0,E,0,7,L0
2138,85328,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:55:45,,E,5,7,L1
2139,85329,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:56:07,,E,2,22,L1
2140,85330,29459,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,NS,0,0,,0.0,100.0,0,0,,2023-09-25 21:56:20,,E,4,13,L1
2141,85050,29460,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,question_answer,21,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:01:48,,E,14,55,L1
2142,85314,29460,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,question_answer,23,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:02:54,,E,17,67,L1
2143,85316,29460,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,question_answer,23,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:03:08,,E,24,14,L1
2144,85319,29460,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,question_answer,23,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:03:24,,E,24,16,L1
2145,84470,29460,Class-9,Computers,7,1,Conditionals (qa),2.0 - Normal Flow Of Control,question_answer,10,L0,2,30,HE,7.0,100.0,50,50,2023-09-16 20:12:02,2023-09-25 22:03:53,9.0,E,4,30,L1
2146,84475,29460,Class-9,Computers,7,1,Conditionals (qa),3.1 - if,question_answer,21,L1,1,9,E,18.0,100.0,100,100,2023-09-16 20:18:51,2023-09-25 22:04:07,9.0,E,8,15,L2
2147,85049,29462,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,question_answer,44,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:06:05,,P,4,99,L0
2148,85312,29462,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,question_answer,35,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:06:54,,E,28,50,L1
2149,85317,29462,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,question_answer,36,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:14:49,,E,33,38,L1
2150,85318,29462,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,question_answer,35,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:15:20,,E,31,31,L1
2151,85320,29462,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,question_answer,44,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:18:15,,H,-18,175,L0
2152,84467,29462,Class-9,Computers,7,1,Conditionals (qa),1.0 - Introduction,question_answer,41,L0,2,106,HE,0.0,100.0,50,50,2023-09-16 20:11:14,2023-09-25 22:18:50,9.0,E,33,35,L1
2153,85049,29462,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,question_answer,44,L0,1,99,P,0.0,100.0,50,50,2023-09-25 22:06:05,2023-09-25 22:20:02,0.0,E,0,73,L0
2154,85320,29462,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,question_answer,44,L0,1,175,H,0.0,100.0,0,0,2023-09-25 22:18:15,2023-09-25 22:20:30,0.0,E,0,28,L0
2155,84468,29462,Class-9,Computers,7,1,Conditionals (qa),1.0 - Introduction,question_answer,31,L1,1,18,E,7.0,100.0,100,100,2023-09-16 20:09:42,2023-09-25 22:20:43,9.0,E,18,14,L2
2156,84469,29462,Class-9,Computers,7,1,Conditionals (qa),2.0 - Normal Flow Of Control,question_answer,36,L1,1,38,E,7.0,100.0,100,100,2023-09-16 20:10:19,2023-09-25 22:21:07,9.0,E,21,24,L2
2157,84473,29462,Class-9,Computers,7,1,Conditionals (qa),3.1 - if,question_answer,38,L1,1,55,E,7.0,100.0,100,100,2023-09-16 20:18:25,2023-09-25 22:21:46,9.0,E,21,40,L2
2158,85027,29463,Class-9,Computers,7,1,Conditionals (qa),3.5 - nested if,question_answer,58,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:23:10,,E,38,79,L1
2159,85030,29463,Class-9,Computers,7,1,Conditionals (qa),3.5 - nested if,question_answer,61,NS,0,0,,0.0,100.0,0,0,,2023-09-25 22:23:51,,E,56,42,L1
2160,84472,29463,Class-9,Computers,7,1,Conditionals (qa),3.0 - Conditional flow,question_answer,53,L1,1,51,E,1.0,100.0,100,100,2023-09-16 20:12:54,2023-09-25 22:24:30,9.0,E,30,40,L2
2161,85025,29464,Class-9,Computers,7,1,Conditionals (qa),3.3 - if-else,question_answer,47,L0,1,43,P,38.0,100.0,50,50,2023-09-25 20:18:21,2023-09-25 22:25:02,0.0,E,40,22,L0
2162,85026,29464,Class-9,Computers,7,1,Conditionals (qa),3.4 - if-else-if,question_answer,71,L0,1,94,H,38.0,100.0,0,0,2023-09-25 20:19:57,2023-09-25 22:26:18,0.0,E,60,47,L0
2163,85045,29464,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,fib,3,L0,2,62,HE,0.0,100.0,50,50,2023-09-25 21:48:52,2023-09-25 22:26:35,0.0,E,4,17,L0
2164,85049,29464,Class-9,Computers,7,1,Conditionals (qa),4.0 - Multiple Branching,question_answer,44,L0,2,172,PE,0.0,100.0,75,75,2023-09-25 22:20:02,2023-09-25 22:27:09,0.0,E,39,35,L0
2165,85308,29464,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,L0,2,34,HE,0.0,100.0,50,50,2023-09-25 21:50:05,2023-09-25 22:27:24,0.0,E,3,15,L0
2166,85309,29464,Class-9,Computers,7,1,Conditionals (qa),4.1 - Switch Case Parts,fib,3,L0,2,47,HE,0.0,100.0,50,50,2023-09-25 21:50:12,2023-09-25 22:27:27,0.0,E,4,4,L0
2167,85320,29464,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,question_answer,44,L0,2,203,HE,0.0,100.0,50,50,2023-09-25 22:20:30,2023-09-25 22:27:57,0.0,E,39,30,L0
2168,85322,29464,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,L0,2,63,HE,82.0,100.0,50,50,2023-09-25 21:54:14,2023-09-25 22:28:02,0.0,E,5,6,L0
2169,85323,29464,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,10,L0,2,53,HE,82.0,100.0,50,50,2023-09-25 21:54:10,2023-09-25 22:28:07,0.0,E,9,6,L0
2170,85325,29464,Class-9,Computers,7,1,Conditionals (qa),5.0 - Exercises,multi_choice,5,L0,2,53,HE,82.0,100.0,50,50,2023-09-25 21:55:38,2023-09-25 22:28:13,0.0,E,5,6,L0
2171,84047,29465,Class-9,History,6,1,Age of Guptas (qa),05 - Exercises,multi_choice,10,L0,6,104,HHHEHE,58.0,100.0,50,34,2023-09-23 16:43:34,2023-09-25 22:33:17,2.0,E,7,19,L1
2172,84053,29465,Class-9,History,6,1,Age of Guptas (qa),05 - Exercises,multi_choice,10,L0,4,37,HEHE,58.0,100.0,50,50,2023-09-23 16:48:41,2023-09-25 22:33:29,2.0,E,6,13,L1
2173,84010,29465,Class-9,History,6,1,Age of Guptas (qa),04.2 - The Golden Age - Science,fib,5,L0,2,39,HE,57.0,100.0,50,50,2023-09-24 16:02:06,2023-09-25 22:34:04,1.0,E,5,8,L1
2174,84012,29465,Class-9,History,6,1,Age of Guptas (qa),04.2 - The Golden Age - Science,fib,5,L0,2,32,HE,57.0,100.0,50,50,2023-09-24 16:02:56,2023-09-25 22:34:44,1.0,H,-8,40,L0
2175,84018,29465,Class-9,History,6,1,Age of Guptas (qa),04.3 - The Golden Age - Culture,fib,3,L0,2,19,HE,0.0,100.0,50,50,2023-09-24 16:03:10,2023-09-25 22:34:59,1.0,E,2,16,L1
2176,84019,29465,Class-9,History,6,1,Age of Guptas (qa),04.3 - The Golden Age - Culture,fib,3,L0,2,26,HE,0.0,100.0,50,50,2023-09-24 16:03:13,2023-09-25 22:35:04,1.0,E,4,5,L1
2177,84021,29465,Class-9,History,6,1,Age of Guptas (qa),04.3 - The Golden Age - Culture,fib,3,L0,2,13,HE,0.0,100.0,50,50,2023-09-24 16:03:36,2023-09-25 22:35:13,1.0,H,-3,9,L0
2178,84012,29465,Class-9,History,6,1,Age of Guptas (qa),04.2 - The Golden Age - Science,fib,5,L0,3,72,HEH,57.0,100.0,34,34,2023-09-25 22:34:44,2023-09-25 22:35:56,0.0,E,0,12,L0
2179,84029,29465,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,fib,12,L0,2,69,HA,78.0,100.0,40,40,2023-09-24 16:07:48,2023-09-25 22:37:35,1.0,H,-19,98,L0
2180,84030,29465,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,fib,3,L0,2,73,HE,0.0,100.0,50,50,2023-09-24 16:07:53,2023-09-25 22:37:40,1.0,E,4,5,L1
2181,84021,29465,Class-9,History,6,1,Age of Guptas (qa),04.3 - The Golden Age - Culture,fib,3,L0,3,22,HEH,0.0,100.0,34,34,2023-09-25 22:35:13,2023-09-25 22:37:44,0.0,E,0,5,L0
2182,84029,29465,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,fib,12,L0,3,167,HAH,78.0,100.0,27,27,2023-09-25 22:37:35,2023-09-25 22:38:13,0.0,E,0,21,L0
2183,84031,29465,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,fib,12,L0,3,112,HHE,57.0,100.0,34,34,2023-09-24 16:11:51,2023-09-25 22:38:33,1.0,E,11,20,L1
2184,84035,29465,Class-9,History,6,1,Age of Guptas (qa),04.4 - The Golden Age - Literature,fib,7,L0,2,176,HE,57.0,100.0,50,50,2023-09-24 16:12:10,2023-09-25 22:39:26,1.0,E,6,53,L1
2185,84022,29465,Class-9,History,6,1,Age of Guptas (qa),04.3 - The Golden Age - Culture,fib,5,L0,4,86,HPPE,57.0,100.0,50,50,2023-09-24 16:13:29,2023-09-25 22:39:34,1.0,E,5,9,L1
2186,82836,29465,Class-9,History,6,1,Age of Guptas (qa),02.4 - Reign - Chandragupta-II Vikramaditya,fib,5,L3,9,119,EHEEPEEEE,69.0,100.0,100,84,2023-09-18 20:04:00,2023-09-25 22:39:38,7.0,E,1,5,MAS
2187,82835,29465,Class-9,History,6,1,Age of Guptas (qa),02.4 - Reign - Chandragupta-II Vikramaditya,fib,9,L3,15,249,PHHEHHEHEEHEEEE,68.0,100.0,100,57,2023-09-18 20:10:08,2023-09-25 22:40:04,7.0,A,0,26,L3
